strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
be98d0c4-deb4-4bab-8937-d3ee3c0f66f8,attitude,Archive,,,,,,,,,"Experience the ultimate Zkittlez hybrid from Zwoosh Archive Seedbank Ã¢ÂÂ short-statured, high-yielding, and ready in as little as 7 weeks for up to seven harvests a year.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/054f79ec7a5035e4.html,,2026-01-14T10:39:46.904754,,https://www.cannabis-seeds-bank.co.uk/archive-seeds-zwoosh/prod_9996,,,,,,,,,,,Archive Seeds
3d19aede-56bb-47b2-9d6e-00a0c613e7d7,attitude,Grounded Genetics Zwisher,,,,,,,,,High-grade cannabis seeds for sale at the Attitude Seedbank UK. Shop for Zwisher Cannabis Seeds By Grounded Genetics. Secure shopping & fast checkout.,,,,,,,,Zwisher | Attitude Seedbank UK,,,,,FALSE,html/6a252a6eda3d9595.html,,2026-01-14T10:39:47.155404,,https://www.cannabis-seeds-bank.co.uk/grounded-genetics-zwisher/prod_9439,,,,,,,,,,,Grounded Genetics
6a7be7fe-8baa-4d1a-b6f6-a883c096d8e0,attitude,Zurple Punch BX Cannabis Seeds,,In House Genetics,,,,,,,Zurple Punch BX new release for 2018 from In House Genetics - View our latest collection online at the Attitude Seedbank UK website. We're constantly getting new cannabis seeds from the biggest seedbanks.,,,,,,,,The World's Largest Cannabis Seed Superstore,,,,,FALSE,html/f67e846d468808a9.html,,2026-01-14T10:39:47.360065,,https://www.cannabis-seeds-bank.co.uk/in-house-genetics-zurple-punch-BX/prod_5492,,,,,,,,,,,In House Genetics
b21e5265-c9b0-46d7-bd1d-c32030b1f232,attitude,In House Genetics Zurkle,,,,,,,,,Zurkle from In House Genetics is now available to buy! Shop over the phone or online at Attitude Seedbank UK. We offer the best promotion and fast delivery.,,,,,,,,Zurkle | Attitude Seedbank UK,,,,,FALSE,html/8abb04171e975dc9.html,,2026-01-14T10:39:47.555528,,https://www.cannabis-seeds-bank.co.uk/in-house-genetics-zurkle/prod_8850,,,,,,,,,,,In House Genetics
36edd2c5-a327-4eb8-9aa7-8617ce981de1,attitude,Genehtik,,,0.3,,,,,,Genehtik Seeds Zuri Widow is available at the Attitude Seedbank. Visit our website to check out the whole range of cannabis seeds. We ship worldwide.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/83919ea72466b74c.html,,2026-01-14T10:39:47.774417,,https://www.cannabis-seeds-bank.co.uk/genehtik-seeds-zuri-widow/prod_554,,,,,,,,,,,Genehtik Seeds
517d490e-28b2-47d3-8de1-46a7b3f51301,attitude,The Plug,,,,,,,,,Here's one of the treasures from The Plug Seedbank. Zupreme is now in stock. Buy it online at the Attitude Seedbank UK.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/7be82366d02028df.html,,2026-01-14T10:39:47.973723,,https://www.cannabis-seeds-bank.co.uk/the-plug-seedbank-zupreme/prod_6719,,,,,,,,,,,The Plug Seedbank
af2568fa-af13-4cd1-9580-be9ffe07045f,attitude,Compound Genetics,,,,,,,,,"Explore Zupernova cannabis seeds from Compound Genetics. High-quality hybrid, a cross of Zlayer x Eye Candy. Available at Attitude Seedbank UK.",,,,,,,,Seeds Zupernova | Attitude Seedbank UK,,,,,FALSE,html/8eabcbb379294a9a.html,,2026-01-14T10:39:48.149448,,https://www.cannabis-seeds-bank.co.uk/compound-genetics-seeds-zupernova/prod_9854,,,,,,,,,,,Compound Genetics
8a7964ee-8dc5-425f-9013-f130efafccfb,attitude,FastBuds,,,1,,,,,,"If you're a connoisseur looking for bold flavors, a grower chasing top-shelf yields, or a daytime toker searching for something fresh, Z-Up Auto ticks all the boxes. With unmatched citrus flavour, sky-high THC, and electric sativa energy, Z-Up Auto will take your cannabis journey to new, refreshing heights.",,Sativa,,,,,,Cannabiogen Seeds,,,,35,FALSE,html/5398eca52a5fa142.html,65,2026-01-14T10:39:48.411622,,https://www.cannabis-seeds-bank.co.uk/fastbuds-seeds-z-up-auto/prod_9662,,,,29,29,29,,,,,FastBuds Seeds
6f843b63-e07c-4f65-8c78-19e04eddc44b,attitude,SinCity,,,,,,,,,Zummy BearZ by SinCity Seeds are now available to order securely online at The Attitude Seedbank website or over the phone. ,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/c685cfdf7b7d4890.html,,2026-01-14T10:39:48.645648,,https://www.cannabis-seeds-bank.co.uk/sincity-seeds-zummy-bearz/prod_7157,,,,,,,,,,,SinCity Seeds
d20966c2-9b22-4c6d-b812-5d4ec7b2c78b,attitude,Green House,,,0.23,,,,,,"Find your favourite marijuana seed banks online at the Attitude Seedbank UK including Green House. Buy online Ztrawberry Cannabis Seeds.

",,Indica,,,,,,Cannabiogen Seeds,160-280 cm,,,60,FALSE,html/3c547d2c2032ca11.html,40,2026-01-14T10:39:48.836101,,https://www.cannabis-seeds-bank.co.uk/green-house-seeds-ztrawberry/prod_7998,,,,22.48,22.48,22.48,,,,,Green House Seeds
8c1100d5-546a-4152-9915-eeb762e48ab6,attitude,FastBuds,,,1,,,,,,"Buy Ztrawberriez AUTO by FastBuds Seeds online from The Attitude Seedbank. We sell a massive range of auto-flowering Cannabis seeds as well as regular and feminised, check out our brand section.",,Sativa,,,,,,Cannabiogen Seeds,,,,40,FALSE,html/013362ba51196cc7.html,60,2026-01-14T10:39:49.009597,,https://www.cannabis-seeds-bank.co.uk/fastbuds-seeds-ztrawberriez-auto/prod_8262,,,,25,25,25,,,,,FastBuds Seeds
55553c67-25bd-4460-bbb6-8ec5a4648517,attitude,Archive,,,,,,,,,"Shop for Zsunami Cannabis Seeds By Archive Seedbank. Here you will find the latest cannabis strains, all under one roof at Attitude Seedbank UK. ",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/a13c196be4e71acf.html,,2026-01-14T10:39:49.228499,,https://www.cannabis-seeds-bank.co.uk/archive-seeds-zsunami/prod_9223,,,,,,,,,,,Archive Seeds
5ccc2828-b659-4583-ace6-2e525b1c5032,attitude,Relentless Genetics Zozay,,,,,,,,,Zozay Cannabis Seeds by Relentless Genetics is a must-try for any cannabis connoisseur. Shop online at Attitude Seedbank UK.,,,,,,,,Zozay | Attitude Seedbank UK,,,,,FALSE,html/c2df6b3cc5ad6d30.html,,2026-01-14T10:39:49.430825,,https://www.cannabis-seeds-bank.co.uk/relentless-genetics-zozay/prod_8837,,,,,,,,,,,Relentless Genetics
912bf981-6465-4a5c-bd9f-205967db93e4,attitude,LIT Farms,,,,,,,,,Zoy Sauce Cannabis Seeds by LIT Farms Seeds is now in stock at the Attitude Seedbank UK. Here you will find the latest marijuana strains from the best breeders.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/b527f0d9ab12cecd.html,,2026-01-14T10:39:49.672305,,https://www.cannabis-seeds-bank.co.uk/lit-farms-seeds-zoy-sauce/prod_8902,,,,,,,,,,,LIT Farms Seeds
7b6a4306-31c5-4029-b833-9b199be545fb,attitude,Karma Genetics,2024,,,,,,,,"Zowanami Feminised Seeds, a premium hybrid from Karma & Grounded Genetics, blends famous Zowahh and Zunami for a high-grade cannabis experience.",,,,,,,,| Attitude Seedbank,,,,,FALSE,html/bba78414569cfd79.html,,2026-01-14T10:39:49.916640,,https://www.cannabis-seeds-bank.co.uk/karma-genetics-seeds-zowanami/prod_9696,,,,,,,,,,,Karma Genetics Seeds
ed072071-7a64-45a5-86f0-c343e24565e8,attitude,Karma Genetics,,,,,,,,,Zowahh Cannabis Seeds by Karma Genetics Seeds are now in stock. Check out their entire cannabis seed range today! Buy online at the Attitude Seedbank UK.,,Indica,,,,,,Seeds Zowahh | Attitude Seedbank UK,,,,60,FALSE,html/bb7606b37314e2c6.html,40,2026-01-14T10:39:50.104142,,https://www.cannabis-seeds-bank.co.uk/karma-genetics-seeds-zowahh-v2-0/prod_7156,,,,,,,,,,,Karma Genetics Seeds
c4d943cc-f735-4900-bd40-e4292cb32d94,attitude,Karma Genetics,,,,,,,,,"Zowahh Fresca is a premium feminized hybrid that showcases one of their most acclaimed Ã¢ÂÂZÃ¢ÂÂ lines. This cross unites the flavour-packed Zowahh Ã¢ÂÂ itself a pairing of Zkittlez and Fresca Melon Ã¢ÂÂ bringing together the best of modern candy terps and fruity gas.
Expect vibrant aromas, dense resin production, and a flavour profile that appeals to lovers of exotic, terp-rich genetics.",,,,,,,,Seeds Zowahh Fresca | Attitude Seedbank UK,,,,,FALSE,html/433cb4b9c395a05e.html,,2026-01-14T10:39:50.315737,,https://www.cannabis-seeds-bank.co.uk/karma-genetics-seeds-zowahh-fresca/prod_10082,,,,,,,,,,,Karma Genetics Seeds
e48ca6d0-6f70-48a1-844f-3c4773047b08,attitude,The World's Largest,,,,,,,,,Discover ZourGum by T.H.Seeds Ã¢ÂÂ a Spannabis 2025 limited-edition hybrid combining Zours and Original Bubblegum. ,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/77d6b9b2af758c7f.html,,2026-01-14T10:39:50.557548,,https://www.cannabis-seeds-bank.co.uk/t-h-seeds-zourgum/prod_9680,,,,,,,,,,,TH Seeds
b19e20a2-4c48-4f42-ae22-7c605d0034c0,attitude,Karma Genetics,,,,,,,,,Zour Lemon is just one of the top quality Cannabis Seeds from Karma Genetics and now available to buy online at the Attitude Seedbank UK.,,,,,56-77 days,,,Seeds Zour Lemon | Attitude Seedbank,,,,,FALSE,html/9645b20352c25f46.html,,2026-01-14T10:39:50.777749,,https://www.cannabis-seeds-bank.co.uk/karma-genetics-seeds-zour-lemon/prod_7212,,,,,,,,,,,Karma Genetics Seeds
9228bf84-86ba-4580-86cf-1f2035fa235d,attitude,Trichome Jungle,,,,,,,,,"Shop for Zoul Cannabis Seeds by Trichome Jungle Seeds. Here you will find the latest cannabis strains, all under one roof at Attitude Seedbank UK. ",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/ca837a6784b71b98.html,,2026-01-14T10:39:50.999132,,https://www.cannabis-seeds-bank.co.uk/trichome-jungle-seeds-zoul/prod_6989,,,,,,,,,,,Trichome Jungle Seeds
886753f8-ad21-4f35-971d-9fcd8dcfab78,attitude,The World's Largest,,,,,,,,,Limited Edition regular seeds from TH Seeds. Buy online Zorro (Massive Creations Collaboration) regular cannabis seeds at the Attitude Seedbank. ,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/6c17d37d23b43cd1.html,,2026-01-14T10:39:51.229637,,https://www.cannabis-seeds-bank.co.uk/t-h-seeds-x-massive-creations-seeds-zorro/prod_6056,,,,,,,,,,,TH Seeds
fcd75887-80d4-45c5-b0bf-18b43156fc50,attitude,Anesia,,,,,,,,,Zoomiez is a must-try variety that you simply cannot do without. Check out the entire Anesia Seeds range of cannabis seeds at the Attitude Seedbank UK.,,Indica,,,,,,Cannabiogen Seeds,,,,60,FALSE,html/f644f8c87027bb29.html,40,2026-01-14T10:39:51.573751,,https://www.cannabis-seeds-bank.co.uk/anesia-seeds-zoomiez/prod_8410,,,,,,,,,,,Anesia Seeds
